company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner
Exonic,,30970,,San Francisco,CA,,USA,ycombinator,https://exonic.ai,,,,"What if you could train a biological foundation model on... the entire internet?

Exonic is pioneering a new generation of biological foundation models, focused on heterogeneous, unstructured, and noisy datasets.

Our first application is the design of safer gene therapies.

In 2025, we used AI to set a new state of the art in liver cancer targeted gene therapy, validated in vitro in our lab in San Francisco.

So far in 2026, we have trained a new model with unprecedented zero-shot generalization on genomic regulatory expression in hold-out biosample datasets. More to be shared soon.",Active,Early,Unsupervised Biological AI
Convexia,,30747,,San Francisco,CA,,USA,ycombinator,https://convexia.bio,,,,"An AI-maximalist pharma platform. We use agents to buy drugs, run clinical trials, and sell for a profit. 10x faster and 20x leaner than incumbents.

Sourcing Agent: Mines public/private databases and unstructured global data to surface overlooked preclinical candidates.
Scientific Agent: Runs comp bio models (ESM-3, RFdiffusion, Boltz-2, AlphaFold) to assess safety and efficacy in silico.
Commercial Agent: Analyzes FDA incentives, pricing dynamics, TAM, competitive landscape, and payer alignment.
Clinical Agent: Runs digital twin simulations, evaluates CRO/CMC risk, and builds trial plans to Phase 1.
PoS Agent: Evaluates the most critical factors that impact the likelihood of clinical trial success. 

Built by 2 Stanford CS students who have built 3 startups together before.",Active,Early,The world's first AI-maximalist pharma company
TwentyTwo,,30702,,New York City,NY,,USA,ycombinator,https://twentytwo.bio/,,,,"AI is making biology easy to engineer. Life-saving drugs and therapies are accelerating, but so is the ability for bad actors to create a pandemic. TwentyTwo is working on the defensive stack to prevent the next pandemic.",Active,Early,AI infrastructure for biosecurity
b12 Labs,,30689,,San Francisco,CA,,USA,ycombinator,https://b12-labs.com/,,,,"b12 makes high-value molecules that are otherwise hard to make. We help pharma companies plan and make new drugs, accelerating early-stage drug discovery from years to months.

Andres built the first AI agent that can autonomously think and make molecules in a robotic lab, published in Nature Machine Intelligence (1000+ citations), and won the best paper award at the NeurIPS AI for Science conference.
Zlatko is a 3x National Chemistry Olympiad champion, competed at IChO level, and medicinal chemist who has worked at Roche and leading lab robotics companies. 

Combined, we have an extensive network of hundreds of chemists, automation scientists, and AI 4 Science researchers.

We run paid pilots with big pharma companies, demonstrating that our platform planned a set of experiments that achieved full conversion in a single attempt, eliminating the iteration cycle.",Active,Early,Making hard molecules for Pharma and Biotech
Blank Bio,,30613,,San Francisco,CA,,USA,ycombinator,http://blank.bio/,,,,"Blank Bio is an applied AI research lab focused on increasing the success rates of clinical trials. We do this by training RNA foundation models that learn the patterns that shape disease progression and patient response to treatment. We aim to help pharma make more informed decisions in clinical trials by capturing the biology that makes each patient’s tumour unique. 

We’re a technical team of AI scientists and engineers from companies including Recursion, Deep Genomics, DeepMind, and Amazon, and institutions including Memorial Sloan Kettering Cancer Centre, Stanford, and the Vector Institute.",Active,Early,RNA intelligence for precision medicine
Exin Therapeutics,,29986,,San Francisco,CA,,USA,ycombinator,https://www.exintherapeutics.com/,,,,"We use AI and high-throughput mouse studies to discover therapeutics that modify neural activity in the brain. The initial focus is on epilepsies associated with autism and Parkinson’s disease with the potential to expand to any neurological disorder underlined by a dysfunction in neural activity. Our R&D is guided by AI models trained on high-density multimodal mouse data generated in-house.

We are 3 Oxford-trained neuroscientists supported by an experienced SAB from Harvard, Science Corp (ex-Neuralink), EPFL, Meta, and UCL.

In 1.5 months since landing in SF, we went from nothing to (1) opening and operating an animal lab in South SF, (2) obtaining a proof-of-concept in mice, (3) building a multimodal AI model that directs our screening approach and (4) submitting two provisional patents; all while utilizing less than 50% of our YC funding.",Active,Early,AI drug discovery platform for neurotherapeutics
Uncommon Therapeutics,,29959,,San Francisco,CA,,USA,ycombinator,https://uncommontherapeutics.com,,,,"Our founder Noah, an experienced tech entrepreneur, was directly impacted by a severe genetic disease when his daughter was diagnosed with Rett Syndrome, a disease that afflicts 1 in 10,000 girls. Using an innovative polytherapy strategy, we’ve successfully improved her quality of life, and have designed new therapeutics that each could be worth billions and together could deliver a cure.",Active,Early,"A Disease Focused Biotech, Building Multiple Billion Dollar Drugs"
Biocartesian,,29749,,Philadelphia,PA,,USA,ycombinator,https://www.biocartesian.com,,,,"Finding new cures requires seeing what and where the abnormal molecules are in a diseased tissue, but current tools see less than 1% of those molecules. Biocartesian combines microscopy and new chemistries to see 50X more, offering unprecedented insights into disease biology and new therapies.",Active,Early,Converting biology into digital molecular maps
Kopra Bio,,29714,,San Francisco,CA,,USA,ycombinator,https://kopra.bio,,,,"Kopra Bio makes genetically engineered viruses that teach your immune system to kill cancer using tech we developed at UCSF. We’re making the next Keytruda ($25B/yr cancer drug blockbuster) starting with the most aggressive form of brain cancer, glioblastoma. In the most challenging brain cancer model, we improve survival from 0% with the current FDA approved treatment to 90% with our treatment.",Active,Early,Genetically engineered viruses that teach your immune system to kill…
Ångström AI,,29532,,San Francisco,CA,,USA,ycombinator,https://www.angstrom-ai.com,,,,"Angstrom AI builds GenAI-based molecular simulations to substitute wet lab experiments in the pre-clinical drug development pipeline. We are a team of 2 PhD's and 2 Professors from the University of Cambridge who decided to start a company together after we realised how to combine breakthoughs in our research in quantum-accurate models of physics and generative AI models.

Our Biotech/Pharma clients can verify the efficacy and safety of new drug candidates using our computer simulations, which match the accuracy of wet lab experiments, but are over 100x faster. We achieve this accuracy by constraining our genAI-based simulations to obey the laws of physics, avoiding the hallucinations seen in other GenAI technologies.

Since joining YC, Angstrom AI has developed the first physically accurate gen-AI based simulation of multiple molecules interacting. We have published the first molecule water solubility results with accuracy within the error range of wet lab experiments. We have also kicked-off a 150K pilot project with a pharma company to apply our tech to estimating solubility in their drug development pipeline.",Active,Early,Gen AI molecular simulations that reproduce wetlab results
ParcelBio,,29527,,San Francisco,CA,,USA,ycombinator,https://parcelbio.com/,,,,"ParcelBio is engineering a new class of mRNA medicines designed to deliver unprecedented potency and durability. Its proprietary APEXm™ platform uses novel RNA domains to enhance protein expression and extend activity, enabling therapies that reach the thresholds required for meaningful, and potentially curative, clinical outcomes. The company is advancing programs in autoimmune disease, oncology, and encoded protein therapeutics.",Active,Early,Elevated mRNA for transformative medicines.
Granza Bio,,29485,,San Francisco,CA,,USA,ycombinator,https://www.granzabio.com/,,,,"Granza Bio is developing programmable therapeutics for the immune system. Our platform is built on the foundational discovery of immune “superkiller” attack particles — the natural ammunition used by cytotoxic immune cells to deliver potent, localized killing. By re-arming exhausted immune cells with newly programmed ammunition, Granza restores and enhances immune function. This approach enables a new class of treatments with the potential to transform diseases ranging from cancer to autoimmunity.",Active,Early,Building programmable therapeutics for the immune system
Junction Bioscience,,29476,,New York City,NY,,USA,ycombinator,https://www.junction.bio/,,,,Junction Bioscience is building an autonomous AI scientist to navigate the discovery of transformative medicines. Our scientific hypothesis engine iterates upon breakthrough chemistry from the laboratory to achieve clarity and control over the molecular basis of disease. We focus on the intersection of neuroinflammation and immunology where uncommon molecular insights position us to develop best-in-class therapies for millions of patients in need.,Active,Early,AI Hypothesis Engine for Molecular Discovery
Eris Biotech,,29470,,Lehi,UT,,USA,ycombinator,http://www.erisbio.com,,,,"We are developing cancer therapeutics using small molecules that inhibit immune suppression. Our drugs engage the immune system to aggressively fight tumors. Our therapeutic portfolio addresses a range of solid tumors, starting with mesothelioma.",Active,Early,Our drugs engage the immune system to fight tumors
Velorum Therapeutics,,29429,,San Francisco,CA,,USA,ycombinator,https://www.velorumtx.com/,,,,Velorum Therapeutics is developing breakthrough medicines by unlocking the biology of heme.,Active,Early,Breakthrough medicines unlocking the biology of heme
Ligo Biosciences,,29412,,San Francisco,CA,,USA,ycombinator,https://www.ligo.bio,,,,"We are building the next generation of deep-learning models for enzyme design to slash the cost of chemical manufacturing. The $6 trillion chemical industry is flawed: It produces 20% of industrial greenhouse gases, and is responsible for 15% of global energy usage. 

Enzymes offer a far more sustainable alternative to chemical synthesis and have already revolutionised how a select few chemicals are produced. The problem is each enzyme takes years of trial and error to develop. Our enzyme models learn the principles of catalysis, allowing us to design enzymes for each reaction, in days not years.",Active,Early,Enzyme design models.
ACX,,29406,,New York City,NY,,USA,ycombinator,https://www.acxtherapeutics.com/,,,,"ACX is developing a new standard for precision agriculture technologies by providing sustainable, eco-friendly alternatives to chemical pesticides. Our mission is to transform agriculture through sustainable biological crop protection that increases yields while safeguarding the environment, farmers, and consumers.",Active,Early,Next-generation biocides for sustainable agriculture at scale
SynsoryBio,,29305,,Boston,MA,,USA,ycombinator,https://www.synsorybio.com/,,,,"SynsoryBio is creating next generation, protein therapeutics that sense where they are in the body and only activate at diseased tissue. This technology platform has the potential to expand the therapeutic window of highly potent drugs and apply to many diseases such as cancer and autoimmune disorders.",Active,Early,"""If-then"" conditional logic for protein drugs"
Pando Bioscience,,28425,,Boston,MA,,USA,ycombinator,https://pando.bio/,,,,"Pando is an AI-driven synthetic biology company revolutionizing enzyme engineering for the pharmaceutical industry. Our ultra-high-throughput screening platform screens 1000-fold more enzymes 75% faster and 80% cheaper than traditional methods. This empowers our generative AI to efficiently optimize enzymes across multiple properties, delivering high-performing, tailored enzymes that reduce costs and enhance efficiency.",Active,Early,Gen-AI Designed Enzymes for Pharmaceutical Innovation
Modulari-T,,28205,,Montreal,QC,,Canada,ycombinator,https://modularit.bio,,,,"Cell and gene therapy promises to one day cure any disease; Modulari-T’s Platform produces the tools to fulfill that promise.

Modulari-T has designed a new family of synthetic genes that can reprogram cells to better sense their environment and modify their behavior accordingly. This can be used to engineer immune cells to efficiently recognize and kill cancer cells or to create stem cells able to regenerate any tissue.

Modulari-T looks to expand its technology to reach every area of cell therapy and become the platform of reference for cell engineering.",Active,Early,We teach your immune system to attack and cure cancer
Adventris Pharmaceuticals,,28158,,Baltimore,MD,,USA,ycombinator,https://adventris.com,,,,"Adventris makes cancer vaccines. Our platform solves the problem of targeting poorly immunogenic oncogenes. Our first ""off-the-shelf"" vaccine targets KRAS, the most common cancer oncogene. In the long run, we envision a world where every adult receives our pan-cancer vaccines annually – preventing the majority of cancer deaths.

If you are interested in learning more about our approach to treat and prevent cancer, please reach out to us at contact@adventris.com",Active,Early,Adventris makes cancer vaccines
Persist AI,,28112,,Sacramento,CA,,USA,ycombinator,http://www.persist-ai.com,,,,"It takes 5 years for pharma to develop long lasting drug injections for chronic diseases like cancer and diabetes. Persist uses AI-driven automation to reduce formulation development time down to 2 years, a ~50% reduction.",Active,Growth,Developing long-lasting drug formulations 50% faster
Diffuse Bio,,28037,,San Francisco,CA,,USA,ycombinator,http://diffuse.bio,,,,"Diffuse is building generative AI for protein design. Our mission is to build AI systems that engineer new and useful proteins with unprecedented control and accuracy. Our team has been behind breakthroughs in AI protein design for the past 7 years, including the first experimental validation of AI-generated proteins and diffusion models for protein structure and sequence.",Active,Early,Generative AI for protein design
Novelcare,,27696,,New York City,NY,,USA,ycombinator,https://www.novel.care,,,,"Novelcare addresses the primary bottleneck in drug development: recruiting patients into clinical trials.

We analyze electronic health records to help doctors find clinical trials for their patients, and to help trial sites find patients for their studies. 72% of doctors want to inform their patients of clinical trials, but only 5% do. We're on a mission to close that gap, ultimately bringing safer, more effective drugs to the patients who need them.",Active,Early,Empowering every doctor and every patient to participate in research
Miracle,,27671,,San Francisco,CA,,USA,ycombinator,http://www.miracleml.com,,,,"Miracle is the control room for clinical trials. Our platform consolidates data from multiple trial systems into real-time dashboards, delivering automated insights that empower clinical-stage biopharmaceutical companies to streamline operations, reduce manual workflows, and accelerate data-driven decision-making. By transforming complex trial data into actionable insights, Miracle helps biopharma teams speed up clinical trials, and ultimately, improve patient outcomes.",Active,Early,"Accelerate clinical trials with real-time, actionable insights"
Guardian Bio,,27263,,Boston,MA,,USA,ycombinator,http://www.guardian-bio.com,,,,"Your immune system is your body’s best weapon and defense against cancer. It is only when it is overcome that cancer develops into full blown disease. Dendritic cells sit at the helm of the immune system, directing and dictating immune responses. Data has shown dendritic cells are often dysfunctional in cancer patients, and that this dysfunction is a bottleneck for other therapies. 

Guardian Bio’s approach is focused on creating a dendritic cell-based product which drives anti-tumor activity through activating the killers of the immune system AND training them against multiple cancer targets. We take stem cells from cancer patients, turn them into specific therapeutic dendritic cells specially trained against that patient’s tumor, and re-introduce them back into the body. 

Our therapeutic dendritic cells revitalize the killers of the immune system and give them the kickstart they need to fight - and win - against cancer.",Active,Early,Dendritic cell-based platform for cancer therapy
Quinn,,26912,,San Francisco,CA,,USA,ycombinator,https://www.quinnbio.com,,,,"Quinn makes the highest-stakes scientific decisions in drug development. Which drugs to bet on, what to develop next, how to get them to patients. In days instead of months.",Active,Early,"The AI that delivers pharma R&D decisions in days, not months"
Serinus Biosciences,,26734,,New York City,NY,,USA,ycombinator,http://www.serinus.bio,,,,"Serinus Biosciences is tackling one of the toughest problems in cancer treatment: creating combination therapies to override treatment resistance. We leverage cutting edge technology to design a fully explainable AI platform primed with decades of system biology knowledge. Uniquely powered for biological inference, our AI engine uncovers how cancer cells evolve treatment resistance and identifies molecules to overcome resistance escape routes. We design combinations that are safer, more effective, and can get to patients quickly. Founded by MIT PhDs and supported by a scientific advisory board of top academics from the Broad Institute, Dana-Farber, and UCSD, Serinus is powered by Y Combinator and other top investors to revolutionize precision medicine.",Active,Early,Combinations therapy by rational design
Eugit Therapeutics,,26427,,San Francisco,CA,,USA,ycombinator,http://www.eugittx.com,,,,"Eugit Therapeutics targets the issue of non-specific drugs that cause toxicity and clinical trial failures, affecting millions with tissue-specific inflammatory diseases. TAGHOME delivers drugs with precision to diseased tissues using T cell receptors, enhancing safety and improving efficacy. Our initial focus is on the 3.1 million U.S. individuals with Inflammatory Bowel Disease, aiming to initiate clinical trials within two years.

Cofounded by George Church (Harvard) and funded by Y Combinator (S22).",Active,Early,Enabling Tissue Targeting of Therapies
WhiteLab Genomics,,26311,,,,,,ycombinator,https://whitelabgx.com,,,,"We have developed an AI platform enabling to accelerate the discovery and the design of genomic therapies such as Cell Therapies, RNA Therapies and DNA Therapies.",Active,Growth,Unleashing the potential of DNA and RNA based therapies using AI
"Origami Therapeutics, Inc.",,26122,,San Diego,CA,,USA,ycombinator,http://origamitherapeutics.com,,,,"Origami Therapeutics, Inc. is a biotech company developing novel protein degraders with potential to delay or halt disease progression by eliminating toxic proteins from the body. Our drug discovery platform leverages our proprietary human disease models developed to select the small molecules with the best chance of clinical success. Our first indication is Huntington’s disease, a debilitating, progressive and ultimately fatal disorder caused by a genetic mutation. We have already identified small molecules that reduce the toxic mutated protein, suppress mutant protein-induced toxicities in human disease neurons and get into the brain. We anticipate that this approach will be broadly applicable to traditionally “undruggable” targets in other neurological diseases.",Active,Early,Oral drugs to halt neurodegeneration
Alixia,,25449,,San Francisco,CA,,USA,ycombinator,http://www.alixia.com,,,,"Our compounds disrupt the metabolic and
inflammatory triggers in both cancer and quasi-cancerous
cells in the tumor microenvironment. By impacting multiple cell
types, we are enabling effective, lasting cancer treatments.",Active,Early,Targeting the Tumor Ecosystem to address cancer drug resistance.
Invert,,25399,,San Francisco,CA,,USA,ycombinator,http://www.invertbio.com/,,,,"We build software to manage, analyze, and optimize bioprocessing data. Our initial customers are bio-industrial companies, who produce various products in bioreactors.",Active,Growth,Data analytics software for biomanufacturing.
Brown Foods,,25349,,Boston,MA,,USA,ycombinator,https://unrealmilk.com/,,,,"Brown Foods is a Stanford, Rice University and IIT Delhi alumni venture creating UnReal Milk - 'real milk' made using mammalian cell culture, AI enabled. They are the world's 1st company to produce cow-free whole milk in lab (Forbes). Targeting the $700 billion dairy market and $22 billion alternate dairy market with UnReal Milk - which could be converted into butter, cheese, ice-creams etc. and has taste and texture exactly like conventional dairy - unlike any of the plant based milks like oat milk or soy milk. Also, no animal cruelty and 82% lower carbon foot-print!

Using the same technology, they have also created real human milk targeting the $80 billion infant formula market. And who knows if adults also start drinking human milk in future!",Active,Early,Making 'REAL' Cow and Human Milk!
Rosebud Biosciences,,25321,,San Francisco,CA,,USA,ycombinator,https://rosebudbiosciences.com/,,,,"Rosebud Biosciences accelerates drug development by screening drugs against organoids (micro-organs) that have the same gene mutations as the patients. We partner with therapeutics companies to screen their drugs, and we perform our own drug discovery for rare diseases that have no existing treatments. Our organoids are also fetal-like and enable discovery of novel drug targets for pediatric diseases. This technology was validated at Stanford, published in a prestigious journal, and has already led to the discovery of a drug target in a pediatric heart disease that could not have been found using traditional disease models.",Active,Early,Growing micro-organs to find new drugs
Keylika,,25151,,San Francisco,CA,,USA,ycombinator,https://www.keylika.com,,,,"Keylika is an early stage biopharma startup developing metal-based drugs using a platform synthesis technology to treat unmet medical needs. We then administer these drugs using proven delivery technologies to effect the best clinical outcomes. 

Our first product is a small molecule iron drug (new molecular entity) delivered by a wearable skin patch to treat Iron Deficiency Anemia (IDA), with significantly higher safety, efficacy and tolerability over existing treatments. This is poised to be a best-in-class, potentially breakthrough therapy for treating iron deficiency without any GI side-effects (eg. nausea, constipation, diarrhea, etc.) typically associated with oral iron supplements, and without the risks, costs and side-effects associated with IV iron infusions. When approved, Keylika’s proprietary transdermal iron will be the world's first prescription iron patch. Iron deficiency is a hugely understated problem affecting about 1.6 billion people worldwide and more than 30 million in the US alone, translating to a $17B US market.",Active,Early,Redefining the Standard of Care for Iron Deficiency Anemia
SFA Therapeutics,,24795,,Philadelphia,PA,,USA,ycombinator,https://sfatherapeutics.com/,,,,"SFA Therapeutics is creating therapeutically-tailored oral drugs that regulate the immune system; with a focus on autoimmune diseases and cancers that originate from chronic inflammation. There are over 300 million patients who suffer from autoimmune diseases. Our treatment is designed to block the root cause of many of these chronic inflammatory diseases, with safe oral drugs. We have strong clinical data from a phase 1b clinical trial in psoriasis, and human data in pancreatic cancer, uveitis and NASH. we have a total of 9 drugs in our pipeline and 15 patents.",Active,Early,Regulating the immune system to block cancer & autoimmune diseases
CellChorus,,24737,,Houston,TX,,USA,ycombinator,https://cellchorus.com,,,,"At CellChorus, we apply artificial intelligence to evaluate thousands of microscopy videos in parallel to evaluate how immune cells move, interact and perform over time. This allows our customers to discover, develop, manufacture and deliver cell therapies, antibodies, vaccines and other novel therapies faster, at lower expense, and with higher rates of success.

Our customers include top-25 biopharma companies and seed-stage biotechs that are developing cell therapies, antibody therapeutics and vaccines (including one of the few companies with an approved CAR T cell therapy).

Hear from the team at https://www.youtube.com/watch?v=IE9x_tm0XnI",Active,Early,The dynamic single-cell analysis company
Output Biosciences,,24727,,New York City,NY,,USA,ycombinator,https://www.outputbio.com/,,,,"Output is a fully integrated AI lab building Artificial General Biological Intelligence, from the molecular level up to whole systems. The discovery of new biology and the design of therapeutic moonshots become routine.",Active,Early,The foundation for the next era of biology
Humane Genomics,,24601,,New York City,NY,,USA,ycombinator,https://humanegenomics.com,,,,"Humane Genomics has developed a platform to engineer cancer killing viruses. We have taken a first principles approach to design and make oncolytic viral therapies. Using a highly lytic RNA virus engineered with ""2 factor authentication"" (using selective infection and selective replication) they have an on-target to off-target kill ratio > 1000. We are working on our first indication, pediatric liver cancer (hepatoblastoma), with our partners at Texas Children's Hospital, who are world leading experts. We have in vivo (mouse) data showing safety and currently developing efficacy data and are showing 50% reduction in tumor volume.",Active,Early,A platform to make artificial viruses as cancer therapeutics.
Matrubials,,24528,,Davis,CA,,USA,ycombinator,https://matrubials.com/,,,,"Matrubials is an anti-infectives company, focused on human milk peptides as therapeutics to address antimicrobial resistance and modern diseases. Currently the global rise in severe bacterial infections and the drying pipeline of effective treatments are burdensome for healthcare and economics. Sculpted by evolution, milk, first food for the newborn, provides an exemplary solution to address the nutritive and protective challenges an infant is faced with. The anti-pathogenic molecules from milk can be developed into therapeutics geared towards all-age diseases. Our first indication is bacterial vaginosis, a bacterial dysbiosis related inflammation that results in recurrent infections, disruption of homeostasis and long-term clinical complications in women of reproductive age, including but not limited to preterm births, fertility issues and increased rates of STDs. Our next inflection point is the evaluation of rapidly acting and selective candidate peptides in pre-clinical host impact and early safety studies, which can aid clinical and portfolio development towards topical applications.",Active,Early,Developing milk-inspired therapeutics for infectious diseases
Harmonic Discovery,,24467,,New York City,NY,,USA,ycombinator,http://harmonicdiscovery.com,,,,"We are a drug discovery company developing a new generation of therapeutics that embrace the complexity of disease. Currently available approaches for creating drugs work on the principle of finding one drug-one protein 'magic bullets'. However, diseases such as cancer and autoimmunity are often the result of several dysregulated proteins across many distinct biological pathways. 

We are building a computational-experimental platform to design therapeutics that can target several disease-causing proteins at once. By designing multi-specific drugs, we are able to create therapeutics that are more efficacious and safer than existing medicines.",Active,Early,Multi-targeted therapeutics to treat complex diseases
Pirouette Pharma,,24188,,Boston,MA,,USA,ycombinator,https://www.pirouettepharma.com/,,,,"At Pirouette, we have developed a low-profile, disk-shaped, rugged injection device with a patient-centric focus on affordability, portability, and usability. The patented device, based on extensive patient input, is designed to make administering an injection as easy as pushing a button. This allows individuals with limited or no training to easily and intuitively perform an injection on themselves or others.",Active,Growth,We make injections as easy as pushing a button!
BLUUMBIO,,24082,,San Francisco,CA,,USA,ycombinator,http://www.bluumbio.com,,,,"Our mission

-To ensure current and future generations have access to clean soil, water & air.

-To protect and restore earth's beautiful and diverse ecosystems.

-To undo the harm of industrial activity on the planet and ensure future industrial activities are more sustainable.

Our research

-We develop new bio-based solutions that break down and remove toxic chemicals from the environment.  We also develop bioreactor based solutions which remove toxins from industrial production pipelines, ensuring contaminants are never released into the environment.

-To do this, we've partnered with Nature. Specifically, we have harnessed the power of one of Nature's smallest but most powerful technologies: enzymes. Enzymes are everywhere. They break down the food in your stomach, remove dirt from your clothes, and make our beer. At BluumBio, we look for enzymes found in bacteria, algae, plants and other living organisms that naturally degrade toxic chemicals. We then make these enzymes work better in the lab and come up with develop new applications for these technologies.",Active,Early,We make bacteria and plants that clean up pollution.
